year,term,value,source,corpus,smoothing,case_sensitive
1960,artificial lines,1.3688061656358386e-8,Google Books Ngram Viewer,en,0,false
1961,artificial lines,1.483785444511554e-8,Google Books Ngram Viewer,en,0,false
1962,artificial lines,1.934261861791242e-8,Google Books Ngram Viewer,en,0,false
1963,artificial lines,1.3449279800958891e-8,Google Books Ngram Viewer,en,0,false
1964,artificial lines,1.6246325951208007e-8,Google Books Ngram Viewer,en,0,false
1965,artificial lines,9.680071411111157e-9,Google Books Ngram Viewer,en,0,false
1966,artificial lines,1.2147164024645107e-8,Google Books Ngram Viewer,en,0,false
1967,artificial lines,1.057310672347711e-8,Google Books Ngram Viewer,en,0,false
1968,artificial lines,1.089470710868845e-8,Google Books Ngram Viewer,en,0,false
1969,artificial lines,9.646483001279904e-9,Google Books Ngram Viewer,en,0,false
1970,artificial lines,1.1246698017330914e-8,Google Books Ngram Viewer,en,0,false
1971,artificial lines,7.3416859674990675e-9,Google Books Ngram Viewer,en,0,false
1972,artificial lines,9.385784233151284e-9,Google Books Ngram Viewer,en,0,false
1973,artificial lines,6.663101709269981e-9,Google Books Ngram Viewer,en,0,false
1974,artificial lines,5.685757170637018e-9,Google Books Ngram Viewer,en,0,false
1975,artificial lines,5.357077434431368e-9,Google Books Ngram Viewer,en,0,false
1976,artificial lines,4.388170299352012e-9,Google Books Ngram Viewer,en,0,false
1977,artificial lines,4.68297470593293e-9,Google Books Ngram Viewer,en,0,false
1978,artificial lines,4.2162550256685805e-9,Google Books Ngram Viewer,en,0,false
1979,artificial lines,4.551571085309458e-9,Google Books Ngram Viewer,en,0,false
1980,artificial lines,5.916527167498797e-9,Google Books Ngram Viewer,en,0,false
1981,artificial lines,4.050775836289544e-9,Google Books Ngram Viewer,en,0,false
1982,artificial lines,3.413241442956627e-9,Google Books Ngram Viewer,en,0,false
1983,artificial lines,4.053568404549512e-9,Google Books Ngram Viewer,en,0,false
1984,artificial lines,6.8438505210211e-9,Google Books Ngram Viewer,en,0,false
1985,artificial lines,3.4934742598746737e-9,Google Books Ngram Viewer,en,0,false
1986,artificial lines,4.164782699267455e-9,Google Books Ngram Viewer,en,0,false
1987,artificial lines,4.891466152262547e-9,Google Books Ngram Viewer,en,0,false
1988,artificial lines,5.233434293566708e-9,Google Books Ngram Viewer,en,0,false
1989,artificial lines,7.721338953631252e-9,Google Books Ngram Viewer,en,0,false
1990,artificial lines,4.45524202252745e-9,Google Books Ngram Viewer,en,0,false
1991,artificial lines,6.345285408215773e-9,Google Books Ngram Viewer,en,0,false
1992,artificial lines,3.4896464641553937e-9,Google Books Ngram Viewer,en,0,false
1993,artificial lines,3.4395156028876883e-9,Google Books Ngram Viewer,en,0,false
1994,artificial lines,5.6084254670962785e-9,Google Books Ngram Viewer,en,0,false
1995,artificial lines,4.011539045389867e-9,Google Books Ngram Viewer,en,0,false
1996,artificial lines,2.9950413815704735e-9,Google Books Ngram Viewer,en,0,false
1997,artificial lines,4.5378291367581536e-9,Google Books Ngram Viewer,en,0,false
1998,artificial lines,5.801518758452584e-9,Google Books Ngram Viewer,en,0,false
1999,artificial lines,5.605206590542089e-9,Google Books Ngram Viewer,en,0,false
2000,artificial lines,3.404476499324627e-9,Google Books Ngram Viewer,en,0,false
2001,artificial lines,4.1831420168059186e-9,Google Books Ngram Viewer,en,0,false
2002,artificial lines,4.780073212251601e-9,Google Books Ngram Viewer,en,0,false
2003,artificial lines,4.743733628131963e-9,Google Books Ngram Viewer,en,0,false
2004,artificial lines,5.649214207537057e-9,Google Books Ngram Viewer,en,0,false
2005,artificial lines,5.3895661822345176e-9,Google Books Ngram Viewer,en,0,false
2006,artificial lines,3.7209355596701243e-9,Google Books Ngram Viewer,en,0,false
2007,artificial lines,5.356444621185119e-9,Google Books Ngram Viewer,en,0,false
2008,artificial lines,5.432556345746908e-9,Google Books Ngram Viewer,en,0,false
2009,artificial lines,5.221510765429649e-9,Google Books Ngram Viewer,en,0,false
2010,artificial lines,6.375126891666749e-9,Google Books Ngram Viewer,en,0,false
2011,artificial lines,4.834348588111936e-9,Google Books Ngram Viewer,en,0,false
2012,artificial lines,4.3004686929581926e-9,Google Books Ngram Viewer,en,0,false
2013,artificial lines,3.832585651619702e-9,Google Books Ngram Viewer,en,0,false
2014,artificial lines,4.1919544363500094e-9,Google Books Ngram Viewer,en,0,false
2015,artificial lines,7.916680352937355e-9,Google Books Ngram Viewer,en,0,false
2016,artificial lines,4.811050446917875e-9,Google Books Ngram Viewer,en,0,false
2017,artificial lines,6.254981001901916e-9,Google Books Ngram Viewer,en,0,false
2018,artificial lines,5.9237367996956e-9,Google Books Ngram Viewer,en,0,false
2019,artificial lines,3.4475388308030652e-9,Google Books Ngram Viewer,en,0,false
1800,artificial numbers,2.5015074900380796e-8,Google Books Ngram Viewer,en,0,false
1801,artificial numbers,4.588604252120376e-8,Google Books Ngram Viewer,en,0,false
1802,artificial numbers,3.465022757609404e-8,Google Books Ngram Viewer,en,0,false
1803,artificial numbers,5.805413483273014e-9,Google Books Ngram Viewer,en,0,false
1804,artificial numbers,3.894029543261013e-9,Google Books Ngram Viewer,en,0,false
1805,artificial numbers,1.80454571285793e-8,Google Books Ngram Viewer,en,0,false
1806,artificial numbers,4.22363575225404e-8,Google Books Ngram Viewer,en,0,false
1807,artificial numbers,2.995219006152183e-8,Google Books Ngram Viewer,en,0,false
1808,artificial numbers,1.883688938164596e-8,Google Books Ngram Viewer,en,0,false
1809,artificial numbers,2.6804238828503912e-8,Google Books Ngram Viewer,en,0,false
1810,artificial numbers,3.8759202292126815e-8,Google Books Ngram Viewer,en,0,false
1811,artificial numbers,2.6675655462327086e-8,Google Books Ngram Viewer,en,0,false
1812,artificial numbers,5.808829905973312e-8,Google Books Ngram Viewer,en,0,false
1813,artificial numbers,1.984260711296315e-8,Google Books Ngram Viewer,en,0,false
1814,artificial numbers,9.362489894471082e-9,Google Books Ngram Viewer,en,0,false
1815,artificial numbers,7.0595605805579e-8,Google Books Ngram Viewer,en,0,false
1816,artificial numbers,2.5934099312507897e-8,Google Books Ngram Viewer,en,0,false
1817,artificial numbers,1.6584086992565972e-8,Google Books Ngram Viewer,en,0,false
1818,artificial numbers,1.9783212401591754e-8,Google Books Ngram Viewer,en,0,false
1819,artificial numbers,4.277343379488485e-8,Google Books Ngram Viewer,en,0,false
1820,artificial numbers,7.541019364509793e-9,Google Books Ngram Viewer,en,0,false
1821,artificial numbers,6.574603972353543e-9,Google Books Ngram Viewer,en,0,false
1822,artificial numbers,2.108234031794609e-8,Google Books Ngram Viewer,en,0,false
1823,artificial numbers,9.674449685803665e-9,Google Books Ngram Viewer,en,0,false
1824,artificial numbers,1.113210323921976e-8,Google Books Ngram Viewer,en,0,false
1825,artificial numbers,2.953672573191568e-8,Google Books Ngram Viewer,en,0,false
1826,artificial numbers,3.579870400116647e-9,Google Books Ngram Viewer,en,0,false
1827,artificial numbers,1.5947604126154147e-8,Google Books Ngram Viewer,en,0,false
1828,artificial numbers,6.374049954516181e-9,Google Books Ngram Viewer,en,0,false
1829,artificial numbers,2.200267079643936e-9,Google Books Ngram Viewer,en,0,false
1830,artificial numbers,1.99385905563787e-8,Google Books Ngram Viewer,en,0,false
1831,artificial numbers,6.889926629227716e-9,Google Books Ngram Viewer,en,0,false
1832,artificial numbers,3.685381000373411e-9,Google Books Ngram Viewer,en,0,false
1833,artificial numbers,6.519316364528294e-9,Google Books Ngram Viewer,en,0,false
1834,artificial numbers,1.615974631885564e-8,Google Books Ngram Viewer,en,0,false
1835,artificial numbers,6.366347027331187e-8,Google Books Ngram Viewer,en,0,false
1836,artificial numbers,5.853781015474624e-9,Google Books Ngram Viewer,en,0,false
1837,artificial numbers,5.3931473731339e-9,Google Books Ngram Viewer,en,0,false
1838,artificial numbers,5.3234070485075335e-9,Google Books Ngram Viewer,en,0,false
1839,artificial numbers,7.1667843881684234e-9,Google Books Ngram Viewer,en,0,false
1840,artificial numbers,2.1616823886461134e-9,Google Books Ngram Viewer,en,0,false
1841,artificial numbers,6.639129246366338e-9,Google Books Ngram Viewer,en,0,false
1842,artificial numbers,9.065773909355812e-9,Google Books Ngram Viewer,en,0,false
1843,artificial numbers,4.524931096483442e-9,Google Books Ngram Viewer,en,0,false
1844,artificial numbers,5.7128790587057665e-9,Google Books Ngram Viewer,en,0,false
1845,artificial numbers,1.2586587327945153e-8,Google Books Ngram Viewer,en,0,false
1846,artificial numbers,2.53600873634241e-9,Google Books Ngram Viewer,en,0,false
1847,artificial numbers,5.5487715533431015e-9,Google Books Ngram Viewer,en,0,false
1848,artificial numbers,7.103635679683862e-9,Google Books Ngram Viewer,en,0,false
1849,artificial numbers,6.331339674758851e-9,Google Books Ngram Viewer,en,0,false
1850,artificial numbers,5.7039634682176654e-9,Google Books Ngram Viewer,en,0,false
1851,artificial numbers,3.6009601411812753e-9,Google Books Ngram Viewer,en,0,false
1852,artificial numbers,6.776530864227581e-9,Google Books Ngram Viewer,en,0,false
1853,artificial numbers,6.758749060420399e-9,Google Books Ngram Viewer,en,0,false
1854,artificial numbers,7.604306073716316e-9,Google Books Ngram Viewer,en,0,false
1855,artificial numbers,7.378819666392644e-9,Google Books Ngram Viewer,en,0,false
1856,artificial numbers,5.360991650604774e-9,Google Books Ngram Viewer,en,0,false
1857,artificial numbers,2.5432445316386776e-9,Google Books Ngram Viewer,en,0,false
1858,artificial numbers,4.2400671862452555e-9,Google Books Ngram Viewer,en,0,false
1859,artificial numbers,6.880104708173462e-9,Google Books Ngram Viewer,en,0,false
1860,artificial numbers,3.84159407063045e-9,Google Books Ngram Viewer,en,0,false
1861,artificial numbers,1.3522618858008428e-9,Google Books Ngram Viewer,en,0,false
1862,artificial numbers,3.827969552450128e-9,Google Books Ngram Viewer,en,0,false
1863,artificial numbers,4.240199524829791e-9,Google Books Ngram Viewer,en,0,false
1864,artificial numbers,2.1099379465816526e-9,Google Books Ngram Viewer,en,0,false
1865,artificial numbers,2.126802511881465e-9,Google Books Ngram Viewer,en,0,false
1866,artificial numbers,1.8720156536033983e-9,Google Books Ngram Viewer,en,0,false
1867,artificial numbers,3.5893943373110915e-10,Google Books Ngram Viewer,en,0,false
1868,artificial numbers,2.5361850397587204e-9,Google Books Ngram Viewer,en,0,false
1869,artificial numbers,2.8262401308154494e-9,Google Books Ngram Viewer,en,0,false
1870,artificial numbers,2.1471777689185956e-9,Google Books Ngram Viewer,en,0,false
1871,artificial numbers,3.1345910866953375e-9,Google Books Ngram Viewer,en,0,false
1872,artificial numbers,2.5395576752629268e-9,Google Books Ngram Viewer,en,0,false
1873,artificial numbers,9.644023357679998e-10,Google Books Ngram Viewer,en,0,false
1874,artificial numbers,4.268682296526549e-9,Google Books Ngram Viewer,en,0,false
1875,artificial numbers,1.8522496869621818e-9,Google Books Ngram Viewer,en,0,false
1876,artificial numbers,3.4237266355319207e-9,Google Books Ngram Viewer,en,0,false
1877,artificial numbers,2.0719588267326117e-9,Google Books Ngram Viewer,en,0,false
1878,artificial numbers,1.092394397161911e-9,Google Books Ngram Viewer,en,0,false
1879,artificial numbers,1.3640558127470115e-9,Google Books Ngram Viewer,en,0,false
1880,artificial numbers,1.251149461811707e-9,Google Books Ngram Viewer,en,0,false
1881,artificial numbers,1.556828999049742e-9,Google Books Ngram Viewer,en,0,false
1882,artificial numbers,2.3875582622068237e-9,Google Books Ngram Viewer,en,0,false
1883,artificial numbers,7.140841251640495e-10,Google Books Ngram Viewer,en,0,false
1884,artificial numbers,2.611534141716554e-9,Google Books Ngram Viewer,en,0,false
1885,artificial numbers,2.458893200163459e-9,Google Books Ngram Viewer,en,0,false
1886,artificial numbers,0,Google Books Ngram Viewer,en,0,false
1887,artificial numbers,6.421346787632842e-10,Google Books Ngram Viewer,en,0,false
1888,artificial numbers,2.382016098256834e-9,Google Books Ngram Viewer,en,0,false
1889,artificial numbers,2.470608162497001e-9,Google Books Ngram Viewer,en,0,false
1890,artificial numbers,5.043122031089808e-9,Google Books Ngram Viewer,en,0,false
1891,artificial numbers,3.3984579872470277e-9,Google Books Ngram Viewer,en,0,false
1892,artificial numbers,2.9414588542664433e-9,Google Books Ngram Viewer,en,0,false
1893,artificial numbers,2.254418429714633e-9,Google Books Ngram Viewer,en,0,false
1894,artificial numbers,3.483683008731475e-9,Google Books Ngram Viewer,en,0,false
1895,artificial numbers,2.0781056320196e-9,Google Books Ngram Viewer,en,0,false
1896,artificial numbers,1.5943192738232526e-9,Google Books Ngram Viewer,en,0,false
1897,artificial numbers,1.5425363764087763e-9,Google Books Ngram Viewer,en,0,false
1898,artificial numbers,1.3519868002909163e-9,Google Books Ngram Viewer,en,0,false
1899,artificial numbers,1.5540422837467815e-9,Google Books Ngram Viewer,en,0,false
1900,artificial numbers,8.157094999461378e-10,Google Books Ngram Viewer,en,0,false
1901,artificial numbers,9.096894904025987e-10,Google Books Ngram Viewer,en,0,false
1902,artificial numbers,3.902999590188472e-10,Google Books Ngram Viewer,en,0,false
1903,artificial numbers,1.6480990322476075e-9,Google Books Ngram Viewer,en,0,false
1904,artificial numbers,1.1266787502961506e-9,Google Books Ngram Viewer,en,0,false
1905,artificial numbers,4.843896950212923e-10,Google Books Ngram Viewer,en,0,false
1906,artificial numbers,3.795044278831483e-9,Google Books Ngram Viewer,en,0,false
1907,artificial numbers,2.3640660817836334e-9,Google Books Ngram Viewer,en,0,false
1908,artificial numbers,6.744989566875859e-10,Google Books Ngram Viewer,en,0,false
1909,artificial numbers,1.001062732708391e-9,Google Books Ngram Viewer,en,0,false
1910,artificial numbers,1.4495494388144792e-9,Google Books Ngram Viewer,en,0,false
1911,artificial numbers,7.632777188071316e-9,Google Books Ngram Viewer,en,0,false
1912,artificial numbers,1.3044221119917765e-9,Google Books Ngram Viewer,en,0,false
1913,artificial numbers,1.6609777997445008e-9,Google Books Ngram Viewer,en,0,false
1914,artificial numbers,3.789492108996484e-9,Google Books Ngram Viewer,en,0,false
1915,artificial numbers,1.6938765945440082e-9,Google Books Ngram Viewer,en,0,false
1916,artificial numbers,1.6829234672499638e-9,Google Books Ngram Viewer,en,0,false
1917,artificial numbers,3.962326022843854e-10,Google Books Ngram Viewer,en,0,false
1918,artificial numbers,4.3016740169932177e-10,Google Books Ngram Viewer,en,0,false
1919,artificial numbers,5.014700876770917e-10,Google Books Ngram Viewer,en,0,false
1920,artificial numbers,3.83305387430255e-10,Google Books Ngram Viewer,en,0,false
1921,artificial numbers,1.1465964844248333e-9,Google Books Ngram Viewer,en,0,false
1922,artificial numbers,5.678152392718516e-10,Google Books Ngram Viewer,en,0,false
1923,artificial numbers,1.2407922883594935e-9,Google Books Ngram Viewer,en,0,false
1924,artificial numbers,1.45726057609874e-9,Google Books Ngram Viewer,en,0,false
1925,artificial numbers,2.906924256862453e-9,Google Books Ngram Viewer,en,0,false
1926,artificial numbers,7.382415373458073e-10,Google Books Ngram Viewer,en,0,false
1927,artificial numbers,6.262506624388209e-10,Google Books Ngram Viewer,en,0,false
1928,artificial numbers,9.465436073829991e-10,Google Books Ngram Viewer,en,0,false
1929,artificial numbers,2.9809283930148922e-9,Google Books Ngram Viewer,en,0,false
1930,artificial numbers,1.8550348618306955e-9,Google Books Ngram Viewer,en,0,false
1931,artificial numbers,1.1149551698563798e-9,Google Books Ngram Viewer,en,0,false
1932,artificial numbers,7.313259997587807e-10,Google Books Ngram Viewer,en,0,false
1933,artificial numbers,2.735673909626257e-10,Google Books Ngram Viewer,en,0,false
1934,artificial numbers,1.435139229677418e-9,Google Books Ngram Viewer,en,0,false
1935,artificial numbers,1.4778938073334302e-9,Google Books Ngram Viewer,en,0,false
1936,artificial numbers,4.0960923541888405e-10,Google Books Ngram Viewer,en,0,false
